TotalHits,%Image,%HTML,%BinaryDoc,%BinaryExe,%ASCII,%Zip,%Multimedia,%OtherFile,BandWidth,SessionTime,avgHtmlReqTime,TotalNightTimeReq,TotalRepeatedReq,%Errors,%Get,%Post,%OtherMethod,IsRobot.txtVisited,%Head,%UnassignedReferrer
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16897,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33571,844,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16897,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16898,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33793,390,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33790,199,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16889,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33805,669,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33807,520,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16884,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16894,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16689,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33706,955,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33789,1058,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33785,1782,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16900,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16885,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33789,386,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16880,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16893,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33801,1087,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16884,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50514,1355,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16932,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33572,396,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33794,1679,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16895,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33788,485,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16887,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16901,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16887,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16904,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16880,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16882,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33829,1428,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33816,1761,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16903,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16888,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16879,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16888,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16938,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16937,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16925,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33803,1676,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33808,10,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33796,853,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50476,1213,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50718,1588,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33560,633,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16904,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16684,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16929,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33792,1225,0,2,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50719,1118,0,3,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16858,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16892,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50722,1721,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16930,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16916,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16931,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33780,1456,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16915,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50706,1647,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33805,1084,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33810,347,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16915,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16893,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16896,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,16878,1248,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16887,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33803,1478,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16920,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16889,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50639,1469,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33805,518,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33802,120,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16893,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33776,689,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16908,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16892,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16896,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33807,482,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33804,35,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16889,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33798,1146,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16823,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16915,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16891,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33717,276,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33571,768,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33783,1176,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33595,943,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16685,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16900,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50651,1601,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50452,1623,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16899,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16904,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,24552,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0,100,100
1,0,0,0,0,0,0,0,0,57288,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,141328,0,0,0,0,0,100,0,0,0,0,0
1,0,0,0,0,0,0,0,0,82646,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16904,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16925,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16895,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16894,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33785,582,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33740,323,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33808,1761,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16893,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33739,1261,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16872,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16927,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33793,1364,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33572,1069,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16691,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33813,513,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16856,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33766,1167,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33802,1145,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50727,1079,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16904,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16864,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16866,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,82558,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16937,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33830,931,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16901,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33582,1764,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50715,1681,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16931,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16917,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16919,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16851,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16872,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33822,1254,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33818,1616,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33742,142,0,2,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50710,915,0,3,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33808,264,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50718,1554,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16882,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,9185,16,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33800,460,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16896,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16889,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16894,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16915,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33781,1497,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16917,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16882,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16935,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16916,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33756,1421,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16884,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33819,69,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16908,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16869,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33795,583,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16871,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33776,875,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33787,399,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16848,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33820,155,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16847,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16941,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16823,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33805,65,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16886,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,82646,0,0,0,0,0,100,0,0,0,0,100
15,0,0,0,0,0,0,0,0,182937,4,0,15,0,0,100,0,0,0,0,0
1,0,0,0,0,0,0,0,0,65032,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,18078,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16871,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16935,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16870,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16953,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16897,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16898,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16891,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16896,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50692,1034,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33777,439,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33799,1423,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16897,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33792,1443,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,923,0,0,1,0,100,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16930,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50683,567,0,3,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16861,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16843,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16930,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33754,1348,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33806,661,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16928,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16917,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33825,862,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33813,1457,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33785,780,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16934,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16895,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50643,596,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16927,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33614,1181,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16902,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50718,1485,0,3,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16844,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33787,44,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16868,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16872,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16904,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16867,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16894,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16908,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33812,137,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33811,1545,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16897,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33790,184,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16896,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16886,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33804,1609,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16851,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33789,1325,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16903,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16901,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16925,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16898,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50692,1286,0,3,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16878,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16891,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33822,923,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16686,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16874,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16897,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16888,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16889,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16908,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16866,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16882,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33810,228,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50737,1353,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,5169,0,0,0,0,0,100,0,0,1,0,100
1,0,0,0,0,0,0,0,0,16894,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16928,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16913,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16903,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33844,714,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16935,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16894,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16914,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16858,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16916,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33785,630,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33819,1641,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16904,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16908,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16921,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33800,1146,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33823,1748,0,2,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50436,1415,0,3,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33595,859,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33814,1447,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16933,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16916,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33794,1043,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16899,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16848,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16872,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33812,342,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33791,1374,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16879,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50602,1521,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16690,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16920,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33764,551,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16902,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16887,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50617,1611,0,3,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50684,1214,0,3,0,0,100,0,0,0,0,100
